#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-09-23-18-37-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1499083015.428911	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	1	0	131072.000000	0.015625	0.000000	1.015594	\x00\x00\x00\x00	1499082978.580257	0.000000	0.000000	1499083012.057257	0
1499083015.428914	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	1	0	131072.000000	0.015625	0.000000	1.015594	\x00\x00\x00\x00	1499082978.580257	0.000000	0.000000	1499083012.057257	0
1499083015.429015	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	4	3	131072.000000	0.000000	0.000000	9.599152	52.179.17.38	1499031245.281726	1499083012.057257	1499083012.593724	1499083012.593727	0
1499083015.429018	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	4	3	131072.000000	0.000000	0.000000	9.599152	52.179.17.38	1499031245.281726	1499083012.057257	1499083012.593724	1499083012.593727	0
1499083016.934996	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	1	0	131072.000000	0.015625	0.000000	1.015594	\x00\x00\x00\x00	1499082978.579460	0.000000	0.000000	1499083013.570460	0
1499083016.935044	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	1	0	131072.000000	0.015625	0.000000	1.015594	\x00\x00\x00\x00	1499082978.579460	0.000000	0.000000	1499083013.570460	0
1499083016.935118	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	4	3	131072.000000	0.000000	0.000000	9.599167	52.179.17.38	1499031245.271820	1499083013.570460	1499083014.099819	1499083014.099821	0
1499083016.935121	CBW35CqKj2CmFqPd4	192.168.10.9	123	192.168.10.3	123	3	4	3	131072.000000	0.000000	0.000000	9.599167	52.179.17.38	1499031245.271820	1499083013.570460	1499083014.099819	1499083014.099821	0
1499083047.589434	CUQSsH3bho89WRRd92	192.168.10.12	123	195.21.137.209	123	4	3	0	64.000000	0.000000	0.000000	0.000000	INIT	0.000000	0.000000	0.000000	1499083049.158819	0
1499083048.588991	CarHBZ3fZwPfV7MuH9	192.168.10.12	123	96.126.105.86	123	4	3	0	64.000000	0.000000	0.000000	0.000015	INIT	0.000000	0.000000	0.000000	1499083050.158855	0
1499083048.613009	CarHBZ3fZwPfV7MuH9	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026398	132.246.11.231	1499082416.582566	1499083050.158855	1499083048.461093	1499083048.461145	0
1499083049.557293	CXyklG4Inu4ly141w2	192.168.10.12	123	199.199.208.25	123	4	3	0	64.000000	0.000000	0.000000	0.000031	INIT	0.000000	0.000000	0.000000	1499083051.127126	0
1499083049.589396	Czh71S1APOLwgnliMb	192.168.10.12	123	204.11.201.12	123	4	3	0	64.000000	0.000000	0.000000	0.000031	INIT	0.000000	0.000000	0.000000	1499083051.159236	0
1499083049.607807	CXyklG4Inu4ly141w2	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013489	152.2.253.126	1499082817.746298	1499083051.127126	1499083049.437302	1499083049.437319	0
1499083049.685578	Czh71S1APOLwgnliMb	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083051.159236	1499083049.492181	1499083049.492213	0
1499083050.561031	Czh71S1APOLwgnliMb	192.168.10.12	123	204.11.201.12	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.130865	0
1499083050.564587	CXyklG4Inu4ly141w2	192.168.10.12	123	199.199.208.25	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.134423	0
1499083050.568145	CarHBZ3fZwPfV7MuH9	192.168.10.12	123	96.126.105.86	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.137981	0
1499083050.571692	CKrhUP31gr28CM0Qdi	192.168.10.12	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141529	0
1499083050.571695	CKrhUP31gr28CM0Qdi	192.168.10.12	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141529	0
1499083050.571719	CUPXNE24fdaA9S40He	192.168.10.12	123	45.79.11.217	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141560	0
1499083050.571759	CjkztV3yXZD23Ee8tc	192.168.10.12	123	129.6.15.28	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141600	0
1499083050.571840	CKrhUP31gr28CM0Qdi	192.168.10.12	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.599564	52.179.17.38	1499031245.283321	1499083052.141529	1499083047.736319	1499083047.736322	0
1499083050.571843	CKrhUP31gr28CM0Qdi	192.168.10.12	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.599564	52.179.17.38	1499031245.283321	1499083052.141529	1499083047.736319	1499083047.736322	0
1499083050.591728	CarHBZ3fZwPfV7MuH9	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026428	132.246.11.231	1499082416.582566	1499083052.137981	1499083050.440060	1499083050.440110	0
1499083050.602110	CjkztV3yXZD23Ee8tc	192.168.10.12	123	129.6.15.28	123	3	4	1	8192.000000	0.000000	0.000244	0.000488	NIST	1499083021.000000	1499083052.141600	1499083050.447114	1499083050.447114	0
1499083050.614953	CXyklG4Inu4ly141w2	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013504	152.2.253.126	1499082817.746298	1499083052.134423	1499083050.444461	1499083050.444479	0
1499083050.621785	ClZHf64Hc54BqwfTuk	192.168.10.12	123	216.218.254.202	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083050.481904	0
1499083050.629247	CUPXNE24fdaA9S40He	192.168.10.12	123	45.79.11.217	123	4	4	2	64.000000	0.000000	0.040482	0.031281	209.51.161.238	1499082323.622907	1499083052.141560	1499083050.458428	1499083050.458452	0
1499083050.657422	Czh71S1APOLwgnliMb	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083052.130865	1499083050.463792	1499083050.463819	0
1499083050.702842	ClZHf64Hc54BqwfTuk	192.168.10.12	123	216.218.254.202	123	4	4	1	64.000000	0.000000	0.000000	0.000656	CDMA	1499083036.570982	1499083050.481904	1499083050.522847	1499083050.522932	0
1499083051.561014	CUPXNE24fdaA9S40He	192.168.10.12	123	45.79.11.217	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.421134	0
1499083051.564560	Czh71S1APOLwgnliMb	192.168.10.12	123	204.11.201.12	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	1499083050.463819	1499083050.517594	1499083051.424677	0
