#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-09-23-18-41-25
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1782780856.443018	CsJXwN2KQk4kruYhLg	172.20.0.30	49466	162.159.200.123	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782780856.445459	CsJXwN2KQk4kruYhLg	172.20.0.30	49466	162.159.200.123	123	3	4	3	1.000000	0.000000	0.134949	0.005661	10.34.8.57	1782780850.146397	0.000000	1782780856.429412	1782780856.429456	0
1782781118.501548	C43S2X9JWPvb3VFGf	172.20.0.30	33590	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782781118.503419	C43S2X9JWPvb3VFGf	172.20.0.30	33590	162.159.200.1	123	3	4	3	1.000000	0.000000	0.134125	0.002380	10.153.8.11	1782781085.648805	0.000000	1782781118.487009	1782781118.487086	0
1782781379.685751	C1S6sRtyshy8nqZ03	172.20.0.30	51327	216.239.35.8	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782781379.744601	C1S6sRtyshy8nqZ03	172.20.0.30	51327	216.239.35.8	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1782781379.721002	0.000000	1782781379.721002	1782781379.721002	0
1782781643.416881	C34p3F26rghRo0tbih	172.20.0.30	44806	121.134.215.104	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782781643.419482	C34p3F26rghRo0tbih	172.20.0.30	44806	121.134.215.104	123	3	4	2	1.000000	0.000000	0.000137	0.000137	192.168.0.220	1782781538.798259	0.000000	1782781643.418880	1782781643.418895	0
1782781889.749963	C0zc8g9NpuFQ5Izk8	172.20.0.30	39434	175.210.18.47	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782781889.752716	C0zc8g9NpuFQ5Izk8	172.20.0.30	39434	175.210.18.47	123	3	4	2	8.000000	0.000001	0.001938	0.014267	17.253.114.43	1782781211.826568	0.000000	1782781889.752334	1782781889.752382	0
1782782146.404255	CbNWzQ1K6R26thuL4a	172.20.0.30	59023	216.239.35.0	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782782146.464850	CbNWzQ1K6R26thuL4a	172.20.0.30	59023	216.239.35.0	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1782782146.441372	0.000000	1782782146.441372	1782782146.441372	0
1782782397.674387	CcTzGb4c2B9DqTkKWl	172.20.0.30	39368	162.159.200.123	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782782397.676418	CcTzGb4c2B9DqTkKWl	172.20.0.30	39368	162.159.200.123	123	3	4	3	1.000000	0.000000	0.134079	0.001816	10.153.8.11	1782782387.826627	0.000000	1782782397.660478	1782782397.660584	0
#close	2026-09-23-18-41-38
