#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-09-23-18-43-22
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1782811900.397282	C2HMuf1bo0SmzlT98a	172.20.0.30	60300	216.239.35.0	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782811900.454205	C2HMuf1bo0SmzlT98a	172.20.0.30	60300	216.239.35.0	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1782811900.429188	0.000000	1782811900.429188	1782811900.429188	0
1782812923.466774	CNYzvP20GubVUbo1r8	172.20.0.30	41523	216.239.35.12	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782812923.526139	CNYzvP20GubVUbo1r8	172.20.0.30	41523	216.239.35.12	123	3	4	1	1.000000	0.000001	0.000000	0.000092	GOOG	1782812923.500949	0.000000	1782812923.500949	1782812923.500949	0
1782813982.906563	CnsruD3qFqDmWNkJ03	172.20.0.30	54761	162.159.200.123	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782813982.908625	CnsruD3qFqDmWNkJ03	172.20.0.30	54761	162.159.200.123	123	3	4	3	1.000000	0.000000	0.134506	0.002502	10.153.8.11	1782813962.305482	0.000000	1782813982.893275	1782813982.893342	0
1782814999.241336	CrsawF31aAVelAteah	172.20.0.30	44797	211.108.117.211	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782814999.243255	CrsawF31aAVelAteah	172.20.0.30	44797	211.108.117.211	123	3	4	2	1.000000	0.000000	0.000168	0.000107	192.168.0.221	1782814928.359688	0.000000	1782814999.243938	1782814999.243954	0
1782816045.708132	CLQZT93yML7gx3w21c	172.20.0.30	43533	121.174.142.81	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782816045.718193	CLQZT93yML7gx3w21c	172.20.0.30	43533	121.174.142.81	123	3	4	3	8.000000	0.000000	0.008255	0.032486	220.73.142.66	1782815563.905976	0.000000	1782816045.711571	1782816045.711577	0
1782817096.497427	CyqvDddtZilrFWLec	172.20.0.30	47555	216.239.35.8	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782817096.562901	CyqvDddtZilrFWLec	172.20.0.30	47555	216.239.35.8	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1782817096.529637	0.000000	1782817096.529637	1782817096.529637	0
1782818103.637468	C9VIKs4DXlAcbGeVK9	172.20.0.30	58776	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782818103.639893	C9VIKs4DXlAcbGeVK9	172.20.0.30	58776	162.159.200.1	123	3	4	3	1.000000	0.000000	0.134964	0.001907	10.11.8.94	1782818059.571761	0.000000	1782818103.629207	1782818103.629314	0
1782819171.097537	CR769N6vUD3IyPf7a	172.20.0.30	59501	216.239.35.4	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782819171.157400	CR769N6vUD3IyPf7a	172.20.0.30	59501	216.239.35.4	123	3	4	1	1.000000	0.000001	0.000000	0.000092	GOOG	1782819171.132801	0.000000	1782819171.132801	1782819171.132801	0
1782820182.342479	CVtG3r3Ht6od2y0RV9	172.20.0.30	44479	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782820182.344890	CVtG3r3Ht6od2y0RV9	172.20.0.30	44479	162.159.200.1	123	3	4	3	1.000000	0.000000	0.136078	0.002029	10.11.8.94	1782820177.975020	0.000000	1782820182.337609	1782820182.337665	0
1782821187.522870	CrTaJb3BFBtkRnronl	172.20.0.30	42301	162.159.200.123	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782821187.524657	CrTaJb3BFBtkRnronl	172.20.0.30	42301	162.159.200.123	123	3	4	3	1.000000	0.000000	0.134399	0.003174	10.153.8.11	1782821157.636600	0.000000	1782821187.510704	1782821187.510769	0
1782822233.618665	C7SdiG2NLDqfjOZZk2	172.20.0.30	50329	121.174.142.82	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782822233.627658	C7SdiG2NLDqfjOZZk2	172.20.0.30	50329	121.174.142.82	123	3	4	3	8.000000	0.000000	0.008270	0.027252	220.73.142.66	1782821856.905715	0.000000	1782822233.625391	1782822233.625399	0
1782823264.913034	CTyhhme4CMYuHiKx7	172.20.0.30	45843	121.134.215.104	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782823264.915408	CTyhhme4CMYuHiKx7	172.20.0.30	45843	121.134.215.104	123	3	4	2	1.000000	0.000000	0.000137	0.000107	192.168.0.220	1782823178.244456	0.000000	1782823264.915226	1782823264.915240	0
1782824333.097917	CsaPkO1mIzIicfEMc	172.20.0.30	51007	216.239.35.0	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782824333.152545	CsaPkO1mIzIicfEMc	172.20.0.30	51007	216.239.35.0	123	3	4	1	1.000000	0.000001	0.000000	0.000061	GOOG	1782824333.126924	0.000000	1782824333.126924	1782824333.126924	0
1782825319.124649	CRZefV3gNIxZpT7h52	172.20.0.30	35556	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782825319.126920	CRZefV3gNIxZpT7h52	172.20.0.30	35556	162.159.200.1	123	3	4	3	1.000000	0.000000	0.136566	0.002762	10.34.8.57	1782825271.402164	0.000000	1782825319.107005	1782825319.107088	0
1782826388.317553	CC86mn3wzwtAqbAtyb	172.20.0.30	41552	216.239.35.0	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782826388.377105	CC86mn3wzwtAqbAtyb	172.20.0.30	41552	216.239.35.0	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1782826388.353943	0.000000	1782826388.353943	1782826388.353943	0
1782827372.296042	CRrPTf4VBQ1cd8Vsqi	172.20.0.30	37833	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782827372.298144	CRrPTf4VBQ1cd8Vsqi	172.20.0.30	37833	162.159.200.1	123	3	4	3	1.000000	0.000000	0.134109	0.002457	10.153.8.11	1782827323.739474	0.000000	1782827372.282759	1782827372.282847	0
1782828442.139982	CoHfc5130usWvYrnU5	172.20.0.30	35515	72.14.183.39	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782828442.307128	CoHfc5130usWvYrnU5	172.20.0.30	35515	72.14.183.39	123	3	4	2	1.000000	0.000000	0.007111	0.000702	192.58.120.8	1782827923.443902	0.000000	1782828442.222805	1782828442.222815	0
1782829417.875976	CnCHvT58aXFFimVfk	172.20.0.30	44141	162.159.200.123	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782829417.878266	CnCHvT58aXFFimVfk	172.20.0.30	44141	162.159.200.123	123	3	4	3	1.000000	0.000000	0.134979	0.002075	10.11.8.94	1782829403.142275	0.000000	1782829417.867519	1782829417.867565	0
1782830420.472219	C52vH33VMkKzf6MGD5	172.20.0.30	60901	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782830420.474784	C52vH33VMkKzf6MGD5	172.20.0.30	60901	162.159.200.1	123	3	4	3	1.000000	0.000000	0.134964	0.002182	10.11.8.94	1782830405.851575	0.000000	1782830420.464216	1782830420.464309	0
1782831485.671977	CS7B5q2jIauF0ABmI3	172.20.0.30	43830	162.159.200.123	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782831485.674349	CS7B5q2jIauF0ABmI3	172.20.0.30	43830	162.159.200.123	123	3	4	3	1.000000	0.000000	0.136536	0.003403	10.34.8.57	1782831431.686599	0.000000	1782831485.656893	1782831485.656944	0
1782832506.635166	Cy2X8o4M6fHTh7OKGi	172.20.0.30	36403	208.88.66.8	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782832507.073593	Cy2X8o4M6fHTh7OKGi	172.20.0.30	36403	208.88.66.8	123	3	4	2	1.000000	0.000000	0.001373	0.041367	133.243.238.164	1782830392.332888	0.000000	1782832506.651713	1782832507.054358	0
1782833497.808856	ChGspf12VuKJh6XRAe	172.20.0.30	38636	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782833497.811248	ChGspf12VuKJh6XRAe	172.20.0.30	38636	162.159.200.1	123	3	4	3	1.000000	0.000000	0.134720	0.001770	10.11.8.94	1782833439.114285	0.000000	1782833497.802250	1782833497.802287	0
1782834551.278026	CMLxQpwlXnI2gHV2	172.20.0.30	48700	216.239.35.12	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782834551.343160	CMLxQpwlXnI2gHV2	172.20.0.30	48700	216.239.35.12	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1782834551.313042	0.000000	1782834551.313042	1782834551.313042	0
1782835618.462613	CP6wju4ojiWLH0P9C	172.20.0.30	55803	216.239.35.12	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782835618.527590	CP6wju4ojiWLH0P9C	172.20.0.30	55803	216.239.35.12	123	3	4	1	1.000000	0.000001	0.000000	0.000092	GOOG	1782835618.497767	0.000000	1782835618.497767	1782835618.497767	0
1782836604.195347	Crq4fgK50rBvV4qLd	172.20.0.30	42098	208.88.66.8	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1782836604.230832	Crq4fgK50rBvV4qLd	172.20.0.30	42098	208.88.66.8	123	3	4	2	1.000000	0.000000	0.001358	0.021240	133.243.238.164	1782836219.332224	0.000000	1782836604.215899	1782836604.215908	0
