#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-09-23-18-35-52
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1387314703.177725	CrRTuS3RCCNl4rnGXg	10.0.0.46	123	81.200.57.13	123	4	3	3	1024.000000	0.000000	0.043274	0.372025	81.200.57.13	1387312548.208946	1387313646.100396	1387313646.208846	1387314703.177686	0
1387314800.177774	CdSoC83VsrIu4pk0kk	10.0.0.46	123	81.27.192.20	123	4	3	3	1024.000000	0.000000	0.043274	0.373474	81.200.57.13	1387312548.208946	1387313765.270396	1387313765.453687	1387314800.177734	0
1387314800.199267	CdSoC83VsrIu4pk0kk	10.0.0.46	123	81.27.192.20	123	4	4	2	1024.000000	0.000000	0.001602	0.023880	195.113.144.201	1387314443.803412	1387314800.177734	1387314800.180154	1387314800.180177	0
1387314807.177614	C4nQEY1QKUzRYhXCu6	10.0.0.46	123	91.216.168.42	123	4	3	3	1024.000000	0.000000	0.023102	0.103806	81.27.192.20	1387314800.199268	1387312722.232529	1387312722.206712	1387314807.177595	0
1387314807.203228	C4nQEY1QKUzRYhXCu6	10.0.0.46	123	91.216.168.42	123	4	4	6	1024.000000	0.000000	0.000000	0.011200	127.127.1.0	1387314789.529551	1387314807.177595	1387314807.236211	1387314807.236340	0
1387314839.177600	CPt9QVZYcFNVK1tO6	10.0.0.46	123	92.62.231.58	123	4	3	3	1024.000000	0.000000	0.023102	0.104294	81.27.192.20	1387314800.199268	1387313768.179678	1387313768.202381	1387314839.177582	0
1387314839.334393	CPt9QVZYcFNVK1tO6	10.0.0.46	123	92.62.231.58	123	4	4	3	1024.000000	0.000000	0.009018	0.077484	81.27.192.20	1387313913.473600	1387314839.177582	1387314839.186658	1387314839.186689	0
1387315295.177617	C9vI0mJa3J5yPvDEc	10.0.0.46	123	77.78.110.71	123	4	3	3	1024.000000	0.000000	0.023102	0.111130	81.27.192.20	1387314800.199268	0.000000	0.000000	1387315295.177588	0
1387315362.177662	CQggKs2fPvF4mkQGF1	10.0.0.46	123	77.78.110.71	123	4	3	3	1024.000000	0.000000	0.023102	0.112137	81.27.192.20	1387314800.199268	0.000000	0.000000	1387315362.177629	0
1387315428.177648	CRfPOn4SyTGYPKDcu9	10.0.0.46	123	77.78.110.71	123	4	3	3	1024.000000	0.000000	0.023102	0.113129	81.27.192.20	1387314800.199268	0.000000	0.000000	1387315428.177616	0
1387315776.177637	Cu7LxU3XkEe3R8Bkxj	10.0.0.46	123	81.200.57.13	123	4	3	3	1024.000000	0.000000	0.023102	0.118347	81.27.192.20	1387314800.199268	1387313646.100396	1387313646.208846	1387315776.177598	0
1387315776.228179	Cu7LxU3XkEe3R8Bkxj	10.0.0.46	123	81.200.57.13	123	4	4	2	1024.000000	0.000000	0.012421	0.136978	195.113.144.201	1387315056.385837	1387315776.177598	1387315776.085132	1387315776.085412	0
#close	2026-09-23-18-36-00
