#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-09-23-18-39-22
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1783115986.008796	C9cwvs3eNsTXFUsj58	172.20.0.30	34225	216.239.35.4	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1783115986.066818	C9cwvs3eNsTXFUsj58	172.20.0.30	34225	216.239.35.4	123	3	4	1	1.000000	0.000001	0.000000	0.000092	GOOG	1783115986.041398	0.000000	1783115986.041398	1783115986.041398	0
1783116254.714321	CuM2jy4hkTwMRrWZz7	172.20.0.30	34860	162.159.200.1	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1783116254.716657	CuM2jy4hkTwMRrWZz7	172.20.0.30	34860	162.159.200.1	123	3	4	3	1.000000	0.000000	0.136795	0.003403	10.34.8.57	1783116197.466385	0.000000	1783116254.698084	1783116254.698140	0
1783116513.922440	CGQCet29T2atgo25Yf	172.20.0.30	38823	216.239.35.0	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1783116513.979283	CGQCet29T2atgo25Yf	172.20.0.30	38823	216.239.35.0	123	3	4	1	1.000000	0.000001	0.000000	0.000076	GOOG	1783116513.953837	0.000000	1783116513.953837	1783116513.953837	0
1783116779.663090	CjtZIZmFptosZXye7	172.20.0.30	35826	121.134.215.104	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1783116779.665418	CjtZIZmFptosZXye7	172.20.0.30	35826	121.134.215.104	123	3	4	2	1.000000	0.000000	0.000153	0.000122	192.168.0.220	1783116677.221788	0.000000	1783116779.663962	1783116779.663990	0
1783117033.444871	CwNbof2blsb6DpI0Ka	172.20.0.30	52710	216.239.35.12	123	3	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	0.000000	0
1783117033.507825	CwNbof2blsb6DpI0Ka	172.20.0.30	52710	216.239.35.12	123	3	4	1	1.000000	0.000001	0.000000	0.000061	GOOG	1783117033.479029	0.000000	1783117033.479029	1783117033.479029	0
